content,publish_time,like_num,forward_num,comment_num
上海的时髦精请就位，直击炽烈现场。作为官方指定汽车合作伙伴，梅赛德斯-奔驰携多款经典座驾，助力2025秋冬上海时装周。同时，梅赛德斯-奔驰与设计师Oscar Wang王令尘合作打造「炽烈之城」限时空间，一起探索从赛道到T台的暴烈与优雅，构建AMG的赛道性能美学空间。梅赛德斯-奔驰上海时装周限时空...全文 [组图共9张] 原图 ,2025-03-26 16:20,43,6,10
美得不像话，像画。  [组图共3张] 原图 ,2025-03-26 10:00,187,29,17
上海时装周正式启幕🔔梅赛德斯-奔驰作为官方指定汽车合作伙伴以AMG性能入局，填空时尚新维度📸携手两位中国超模——@王雯琴、@赵磊Zhao在光影间编织一场对于速度、廓形与未来的对话当先锋设计与AMG性能美学相遇锋芒毕露，亦游刃有余💎此次AMG与艺术家@Oscar王令尘推出联名系列并携手...全文 [组图共15张] 原图 ,2025-03-25 20:44,65,111,11
上海时装周正式启幕，梅赛德斯-奔驰作为官方指定汽车合作伙伴，全方位呈现AMG的性能美学与先锋时尚。📢 3月25日至3月31日📍 上海新天地时尚广场梅赛德斯-奔驰上海时装周限时空间「炽烈之城」“时髦”开放中在上海街头转角遇到AMG，时装周的穿搭灵感不就来了？快来#和AMG随时随地fitcheck#...全文 ,2025-03-25 15:57,33,5,6
先锋型格，从来都是与生俱来。从纽博格林的银色传奇，到街头一眼倾心的梦中情车，AMG以性能定格风格，以设计突破时代。梅赛德斯-奔驰将作为官方指定汽车合作伙伴，助力2025秋冬上海时装周，跨界探索时尚及文化领域理念。📢3月25日至3月31日梅赛德斯-奔驰上海时装周限时空间「炽烈之城」空降...全文 [组图共9张] 原图 ,2025-03-24 10:00,36,8,7
上赛！上上上！！！全新赛季，全新出发❤️🔥众「星」齐聚，为W16上赛首秀充能助威✨你，准备好了吗🫵🏻#F1##AMG带你追F1# 梅赛德斯-奔驰的微博视频  ,2025-03-23 14:30,49,8,10
"转发理由:恭喜@梅赛德斯-AMG 品牌大使@苏翊鸣，“翊”鸣惊人，再创中国单板滑雪历史！💪//@梅赛德斯-AMG:成就传奇的路上，那些伤病和困难最终都会成为破茧成蝶🦋的力量！小鸣加油，大跳台一战，我们都在！💪  
原始用户: 苏翊鸣
转发内容: 我职业生涯的首次世锦赛坡面障碍比赛，很开心为祖国赢得了一枚宝贵的银牌🏂🥈这个雪季过得十分艰难，赛程前所未有地紧凑，且大半时间都饱受伤病困扰。感谢头盔上的五星红旗🇨🇳时刻给予我力量，感谢佐藤教练一直坚定地站在我身边❤️，也感谢自己勇敢地接住了命运的馈赠🎁，在这过程中有了...全文 [组图共9张] 原图 ",2025-03-22 15:35,16,3,6
这种春日氛围感觉，很有“壁”要。一组春日壁纸发放中……  [组图共9张] 原图 ,2025-03-22 10:00,93,25,11
格子旗一动，就要动“真格”！随时开启冲线模式，就是#2025F1中国大奖赛#期间，对#F1#最大的敬意！生活总有属于自己的赛道，#梅赛德斯AMG车队#与你一起，终点线见！评论区为车队打call，截至3月28日15:00，我们将通过@微博抽奖平台 随机抽取5位幸运粉丝，每人送出「AMG赛道终点线小地毯」一张！...全文 ,2025-03-21 18:41,60,12,87
F1上海站穿搭指南㊙️狠角色都这样穿💥赛道灵感遇上潮流态度，AMG街头演绎高性能美学！#开AMG狠时髦##这狠AMG#  [组图共12张] 原图 ,2025-03-21 09:00,36,8,9
今日#春分#，品一杯春茶，赏一汪春色，在万象平衡中，感受身心调谐。#在时光里奔驰# 梅赛德斯-奔驰的微博视频  ,2025-03-20 10:00,81,20,14
#春分#时，天地间，#迈巴赫GLS#与你平分山色。  原图 ,2025-03-20 09:00,91,11,14
有#奔驰GLE SUV#在，从容指数拉🈵■□□□□全系标配无钥匙进入■■□□□全系标配前排座椅记忆+前排座椅加热■■■□□全系标配智能领航辅助Plus■■■■□全系标配实时越野路面影像■■■■■全系标配带360°摄像头的智能泊车系统100%实力，100%从容梅赛德斯-奔驰GLE SUV实力，方可从容演...全文 [组图共9张] 原图 ,2025-03-19 13:05,45,15,10
最满意的搭档，修勾知道。#奔驰GLC#  原图 ,2025-03-18 10:00,111,25,28
新一周状态的打开方式，怎么可能谁开都一样？#奔驰E级#  原图 ,2025-03-17 10:00,75,15,15
周末+春雪= ？#北京下雪#  原图 ,2025-03-15 19:28,136,13,13
这个周末，先走一步！#奔驰E级#  原图 ,2025-03-14 17:00,86,13,5
全新梅赛德斯-奔驰CLA今日全球首发，为即将到来的史上最强产品攻势拉开帷幕。全新纯电CLA搭载800伏电气架构、碳化硅逆变器，并配备同级唯一的两挡变速箱，将源自VISION EQXX能效概念车的科技量产落地，能量转化效率达93%。85千瓦时的氧化硅石墨阳极三元锂电池，电芯体积能量密度680瓦时/升，电池重量...全文 [组图共9张] 原图 ,2025-03-14 03:45,96,32,26
在春日花海中穿行，一起吗？  原图 ,2025-03-13 10:00,130,18,21
🌲🚗🌲，强行植入。#奔驰GLC#  原图 ,2025-03-12 10:00,96,21,14
花开不待，以礼相待。#迈巴赫S级#  原图 ,2025-03-11 10:00,184,28,26
本周状态：动力拉满#S级轿车#  原图 ,2025-03-10 10:00,161,22,12
世界有万般姿态，women有万般模样。 感受自己的感受，热爱自己的热爱。畅快奔驰，或随时松弛，一切都没有既定答案。women无论怎样，都很好。#是women更是我们##妇女节快乐#  [组图共9张] 原图 ,2025-03-08 11:08,122,33,23
坐等你下班。  原图 ,2025-03-07 17:00,198,14,21
#奔驰大G# 来野。  原图 ,2025-03-06 10:00,125,12,16
#惊蛰#迎万物新生。#迈巴赫GLS#  [组图共2张] 原图 ,2025-03-05 10:00,113,19,16
新生、发芽万物复苏的春天总会如期而至以春为序，抬首皆为新章在此刻种下新的希望来日方长，抬头就有清晰的方向心火不灭，积蓄力量，你自成光蛰伏，是好事正在酝酿昂首，阔步！开启新的篇章#二月二龙抬头#  [组图共8张] 原图 ,2025-03-01 10:00,223,25,51
想不负春光，该怎么玩👋？驾驶#奔驰V级MPV#一路向南，追寻更盎然的春意💓！踏进柔软的绿茵，晒晒和煦的暖阳，听听果岭的微风，与悠闲的花草一起，在春天里发发呆～👇出发，随大V驶向春天！#大有天地#  [组图共6张] 原图 ,2025-02-27 10:00,150,13,74
向想象展翼，未来自会驶向你。#VisionOneEleven#  [组图共2张] 原图 ,2025-02-27 09:00,267,15,32
音乐，怎么可能用谁听都一样？🤔#S级轿车#配备「Burmester®3D环绕立体声音响系统」高性能扬声器，全方位包裹你的感官👂四向均衡调节，音场在哪，现场就在哪🎵更澎湃的声浪🌊，更细腻的层次🎼沉浸，由此开始😍 梅赛德斯-奔驰的微博视频  ,2025-02-26 10:04,469,38,97
不合时宜的相遇，还是错过的好😏S级轿车全系增配「L2+导航辅助驾驶系统」在高速与城市快速路段可实现多场景下自动变道、自动远离大车、自动超越慢车等功能🚗豪华智驾再升级，让驾驶更简单、更安全🫶 梅赛德斯-奔驰的微博视频  ,2025-02-25 10:00,1133,179,288
透过车窗，看看风景，也看看野心。#奔驰大G#  [组图共2张] 原图 ,2025-02-25 09:00,274,22,27
2025年2月，基于梅赛德斯-奔驰全新固态电池测试项目打造的测试车，已开启道路测试，这是行业首次将锂金属固态电池集成到量产车平台。这套固态电池由梅赛德斯-奔驰乘用车团队与梅赛德斯-AMG高性能动力系统有限公司（HPP）团队联手打造，电芯由行业顶尖合作伙伴Factorial Energy提供。全新固态电池能量...全文 [组图共3张] 原图 ,2025-02-24 22:21,146,17,31
世间总有风雨，令人望而生惧、畏而不前。世间也有见惯了风雨的人：狂风肆虐，他们就乘风而上；暴雨如注，他们便将之化为洗礼。他们无言，更无惧，与S级轿车一起，会一会风雨。#S级轿车# 梅赛德斯-奔驰的微博视频  ,2025-02-24 10:00,132,25,23
周一状态：一心一“翼”。  原图 ,2025-02-24 09:00,255,24,27
以礼相待，为君子也 #迈巴赫S级轿车#  [组图共6张] 原图 ,2025-02-21 21:17,992,45,87
哪一种场合，你想如此盛装出席？#梅赛德斯-迈巴赫S级Haute Voiture限量高定#  [组图共3张] 原图 ,2025-02-20 10:00,134,18,17
旗舰进化，焕新登场。S级轿车豪华如一，更显新意，于巅峰之上，共赴更高之境 梅赛德斯-奔驰的微博视频  ,2025-02-19 17:00,93,26,14
"长轴距GLC SUV以全能实力，带来全面进阶的豪华驾乘体验M254 2.0T直列四缸发动机，搭配48伏ISG智能电机系统，感受丝滑驾控。同级最长的2,977毫米长轴距，5座、7座灵活布局，坐享广阔空间。领先的L2+导航辅助驾驶系统，覆盖全国高速与城市快速路段，安全更入佳境。全新升级第三代MBUX智能人机交互系...全文 [组图共9张] 原图 ",2025-02-18 15:58,107,35,27
答应我，这对星徽与月桂的世纪CP，再磕100年！1925年2月18日，梅赛德斯-奔驰新商标正式注册，戴姆勒的“星星”被包围在奔驰的“月桂”之中，平衡而融合，以此致敬戈特利布·戴姆勒（Gottlieb Daimler）与卡尔·奔驰（Carl Benz）两位汽车工业先驱，这也是双方正式合并的前奏。1926年，戴姆勒与奔驰这两...全文 [组图共4张] 原图 ,2025-02-18 11:00,105,25,15
#雨水#无声，以礼驶入至臻之境。  [组图共4张] 原图 ,2025-02-18 09:00,134,14,20
本周，是狠“银”。  原图 ,2025-02-17 10:00,152,16,20
两心相悦，处处怦然❤️ 爱是彩虹般的斯人，也是随风#奔驰#的灵魂 #情人节##分享镜头里的爱意# 梅赛德斯-奔驰的微博视频  ,2025-02-14 15:00,81,15,15
赴约后的告别中，心动与浪漫分毫不减。#情人节#愿爱意满载，渐晚渐浓。  [组图共12张] 原图 ,2025-02-14 09:00,66,23,13
抓住雪G的尾巴，与#奔驰大G#一起收集冬日的高光时刻。  原图 ,2025-02-13 10:00,85,13,15
元宵佳节，好运包圆的！㊗️你圆圆如意，愿愿成真！#正月十五# #元宵节# 梅赛德斯-奔驰的微博视频  ,2025-02-12 10:00,187,32,35
优雅复古，是一种感觉。  [组图共3张] 原图 ,2025-02-11 17:00,155,20,17
周一就要0帧起跑。#奔驰E级#  原图 ,2025-02-10 10:00,76,13,8
“休”time继续！#奔驰CLE#  原图 ,2025-02-09 09:00,104,16,9
在你眼里，优雅是什么颜色？  [组图共4张] 原图 ,2025-02-07 09:00,141,27,20
永远为春日怦然心动。#300SL#  [组图共3张] 原图 ,2025-02-06 09:04,192,36,20
接！是奔驰的开工利是🧧#开工日#🙏想“开”了就迎接新开始！ 梅赛德斯-奔驰的微博视频  ,2025-02-05 10:00,100,24,19
开工轻装上阵！和“银箭”一起出发，回到属于你的赛道。  [组图共2张] 原图 ,2025-02-05 09:00,67,22,11
#立春#到，宜扫尘迎新。扫出春光满面，扫出惊喜连连！除去旧尘，万物向新，一切美好随春而至。#在时光里奔驰##大年初六逢立春# 梅赛德斯-奔驰的微博视频  ,2025-02-03 13:40,81,11,11
#大年初五# 迎财神奔驰登场，黄金万两新的一年财运奔你而来 梅赛德斯-奔驰的微博视频  ,2025-02-02 10:00,159,29,24
#大年初四# 来接好运走走花路，尝尝甜头！金玉满“糖”新年旺～ 梅赛德斯-奔驰的微博视频  ,2025-02-01 10:00,77,21,9
#大年初三# 走亲访友大G大利，两“圈”其美！开心到转圈圈~ 梅赛德斯-奔驰的微博视频  ,2025-01-31 10:00,175,32,26
#大年初二# 回娘家恭“赫”新禧，和和美美！家和万事兴，万事皆顺遂~ 梅赛德斯-奔驰的微博视频  ,2025-01-30 10:00,145,32,13
"转发理由:快乐的“乐”，高兴的“高”。@乐高中国 你来了，就是最好的生日祝福！#奔驰139周年# #汽车生日快乐#//@乐高中国:生日快乐🎂！新的一岁，我陪你继续一起「拼」👏！#奔驰139周年# #汽车生日快乐# 评论配图  
原始用户: 梅赛德斯-奔驰
转发内容: 贪「驰」蛇，驰个够！🐍🎂🐍奔奔家族排排坐，除夕守岁+庆生一起过！祝奔驰了139年的汽车工业生日快乐，也祝大家蛇年快乐！愿未来的每一岁，依旧有你的见证～🚗🚗🚗——今年先「驰」到这儿，我先欢为敬啦～💨#奔驰139周年# #汽车生日快乐# #先欢为敬# 梅赛德斯-奔驰的微博视频  ",2025-01-29 10:45,23,3,5
"转发理由:“满满”祝福已收到！啥都不说了，那就“逸启”出发吧！ #奔驰139周年# #汽车生日快乐#  
原始用户: 逸安启超充
转发内容: 139岁仍然保持活力的秘诀……时不时给自己充！充！电！吧！祝139岁的@梅赛德斯-奔驰 生日快乐！谢谢汽车发明者。我们给汽车充满电，你让汽车充满可能！#奔驰139周年##汽车生日快乐#  原图 ",2025-01-29 10:14,17,3,1
"转发理由:新一年，飙一下，上车走吗？@极品飞车集结 Vroom~Vroom~安排！ #奔驰139周年# #汽车生日快乐#  
原始用户: 极品飞车集结
转发内容: 说个大事，祝@梅赛德斯-奔驰 139岁生日快乐！新年look已安排完毕，也祝赛车手们「红」运当头，鹏程ONE里！新年就要新「装」上阵，一路尽兴奔驰！关注@极品飞车集结 @梅赛德斯-奔驰 并转发本条微博，薇拉将抽取三位街头赛车手，每人送出 AMG 周边好礼一份！#极品飞车集结[超话]# #奔驰139周年#...全文 [组图共2张] 原图 ",2025-01-29 10:12,36,4,3
"转发理由:新一岁升级！你猜我技能要怎么点？@英雄联盟赛事 咱峡谷见！ #奔驰139周年# #汽车生日快乐#  
原始用户: 英雄联盟赛事
转发内容: 139年见过各种大场面，139年稳操胜券！祝陪伴LPL 8年的@梅赛德斯-奔驰 139岁生日快乐！#奔驰139周年# #汽车生日快乐# 原图 ",2025-01-29 10:09,29,2,2
大年初一，宜送祝福乙巳蛇年第一天，也是汽车工业139岁的第一天祝大家新的一年，“翊”“鸣”惊人！祝奔驰了139年的汽车工业，继续充满好奇#奔驰139周年##汽车生日快乐# 梅赛德斯-奔驰的微博视频  ,2025-01-29 07:59,4012,242,171
大年初一，开个好头！开启蛇年第一天🔛也开启139岁的第一天！🎂㊗️你新春万事“兴”喜！㊗️奔驰了139年的汽车工业，精彩“G”续！#奔驰139周年##汽车生日快乐# 梅赛德斯-奔驰的微博视频  ,2025-01-29 07:58,43202,210647,4916
大年初一，好事成双今天恰逢汽车工业的139岁生日🎂接住费德勒的这颗球，接住一整年好运！㊗️屏幕前的你，好运翻倍！㊗️奔驰了139年的汽车工业，活力无限！ #奔驰139周年##汽车生日快乐# 梅赛德斯-奔驰的微博视频  ,2025-01-29 07:57,3186,160,144
贪「驰」蛇，驰个够！🐍🎂🐍奔奔家族排排坐，除夕守岁+庆生一起过！祝奔驰了139年的汽车工业生日快乐，也祝大家蛇年快乐！愿未来的每一岁，依旧有你的见证～🚗🚗🚗——今年先「驰」到这儿，我先欢为敬啦～💨#奔驰139周年# #汽车生日快乐# #先欢为敬# 梅赛德斯-奔驰的微博视频  ,2025-01-28 10:00,625,630,134
